INFO:root:Using Tensorboard, logs will be saved in workspace/nanodet_m\logs
INFO:numexpr.utils:Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
INFO:numexpr.utils:NumExpr defaulting to 8 threads.
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:Training batch size: 64
INFO:root:loaded C:/Users/24525/Desktop/NanoDet-PyTorch-main/tools/workspace/nanodet_m/model_best/model_best.pth, epoch 30
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:warmup|Iter(253/300)| lr:1.20e-01| loss_qfl:0.0182| loss_bbox:0.0825| loss_dfl:0.1344| 
INFO:root:warmup|Iter(257/300)| lr:1.22e-01| loss_qfl:0.0215| loss_bbox:0.0809| loss_dfl:0.1343| 
INFO:root:warmup|Iter(261/300)| lr:1.24e-01| loss_qfl:0.0216| loss_bbox:0.0824| loss_dfl:0.1345| 
INFO:root:warmup|Iter(265/300)| lr:1.25e-01| loss_qfl:0.0234| loss_bbox:0.0824| loss_dfl:0.1339| 
INFO:root:warmup|Iter(269/300)| lr:1.27e-01| loss_qfl:0.0213| loss_bbox:0.0787| loss_dfl:0.1340| 
INFO:root:warmup|Iter(273/300)| lr:1.29e-01| loss_qfl:0.0260| loss_bbox:0.0785| loss_dfl:0.1346| 
INFO:root:warmup|Iter(277/300)| lr:1.30e-01| loss_qfl:0.0239| loss_bbox:0.0801| loss_dfl:0.1345| 
INFO:root:warmup|Iter(281/300)| lr:1.32e-01| loss_qfl:0.0225| loss_bbox:0.0815| loss_dfl:0.1343| 
INFO:root:warmup|Iter(285/300)| lr:1.34e-01| loss_qfl:0.0191| loss_bbox:0.0819| loss_dfl:0.1346| 
INFO:root:warmup|Iter(289/300)| lr:1.35e-01| loss_qfl:0.0189| loss_bbox:0.0794| loss_dfl:0.1349| 
INFO:root:warmup|Iter(293/300)| lr:1.37e-01| loss_qfl:0.0206| loss_bbox:0.0757| loss_dfl:0.1351| 
INFO:root:warmup|Iter(297/300)| lr:1.39e-01| loss_qfl:0.0202| loss_bbox:0.0748| loss_dfl:0.1341| 
INFO:root:train|Epoch1/70|Iter1(0/4)| lr:1.40e-01| loss_qfl:0.0208| loss_bbox:0.0797| loss_dfl:0.1355| 
INFO:root:train|Epoch2/70|Iter5(0/4)| lr:1.40e-01| loss_qfl:0.0100| loss_bbox:0.0704| loss_dfl:0.1331| 
INFO:root:train|Epoch3/70|Iter9(0/4)| lr:1.40e-01| loss_qfl:0.0224| loss_bbox:0.0807| loss_dfl:0.1340| 
INFO:root:train|Epoch4/70|Iter13(0/4)| lr:1.40e-01| loss_qfl:0.0282| loss_bbox:0.0604| loss_dfl:0.1317| 
INFO:root:train|Epoch5/70|Iter17(0/4)| lr:1.40e-01| loss_qfl:0.0165| loss_bbox:0.0637| loss_dfl:0.1324| 
INFO:root:train|Epoch6/70|Iter21(0/4)| lr:1.40e-01| loss_qfl:0.0172| loss_bbox:0.0776| loss_dfl:0.1368| 
INFO:root:train|Epoch7/70|Iter25(0/4)| lr:1.40e-01| loss_qfl:0.0091| loss_bbox:0.0690| loss_dfl:0.1333| 
INFO:root:train|Epoch8/70|Iter29(0/4)| lr:1.40e-01| loss_qfl:0.0111| loss_bbox:0.0710| loss_dfl:0.1312| 
INFO:root:train|Epoch9/70|Iter33(0/4)| lr:1.40e-01| loss_qfl:0.0164| loss_bbox:0.0684| loss_dfl:0.1364| 
INFO:root:train|Epoch10/70|Iter37(0/4)| lr:1.40e-01| loss_qfl:0.0197| loss_bbox:0.0649| loss_dfl:0.1301| 
INFO:root:val|Epoch10/70|Iter41(0/29)| lr:1.40e-01| loss_qfl:0.0587| loss_bbox:0.0973| loss_dfl:0.1408| 
INFO:root:val|Epoch10/70|Iter41(10/29)| lr:1.40e-01| loss_qfl:0.0146| loss_bbox:0.0950| loss_dfl:0.1362| 
INFO:root:val|Epoch10/70|Iter41(20/29)| lr:1.40e-01| loss_qfl:0.0117| loss_bbox:0.0473| loss_dfl:0.1427| 
INFO:root:train|Epoch11/70|Iter41(0/4)| lr:1.40e-01| loss_qfl:0.0169| loss_bbox:0.0658| loss_dfl:0.1345| 
INFO:root:train|Epoch12/70|Iter45(0/4)| lr:1.40e-01| loss_qfl:0.0126| loss_bbox:0.0721| loss_dfl:0.1314| 
INFO:root:train|Epoch13/70|Iter49(0/4)| lr:1.40e-01| loss_qfl:0.0233| loss_bbox:0.0788| loss_dfl:0.1347| 
INFO:root:train|Epoch14/70|Iter53(0/4)| lr:1.40e-01| loss_qfl:0.0176| loss_bbox:0.0717| loss_dfl:0.1320| 
INFO:root:train|Epoch15/70|Iter57(0/4)| lr:1.40e-01| loss_qfl:0.0267| loss_bbox:0.0678| loss_dfl:0.1321| 
INFO:root:train|Epoch16/70|Iter61(0/4)| lr:1.40e-01| loss_qfl:0.0346| loss_bbox:0.0783| loss_dfl:0.1321| 
INFO:root:train|Epoch17/70|Iter65(0/4)| lr:1.40e-01| loss_qfl:0.0232| loss_bbox:0.0827| loss_dfl:0.1321| 
INFO:root:train|Epoch18/70|Iter69(0/4)| lr:1.40e-01| loss_qfl:0.0180| loss_bbox:0.0925| loss_dfl:0.1346| 
INFO:root:train|Epoch19/70|Iter73(0/4)| lr:1.40e-01| loss_qfl:0.0088| loss_bbox:0.0765| loss_dfl:0.1332| 
INFO:root:train|Epoch20/70|Iter77(0/4)| lr:1.40e-01| loss_qfl:0.0186| loss_bbox:0.0901| loss_dfl:0.1366| 
INFO:root:val|Epoch20/70|Iter81(0/29)| lr:1.40e-01| loss_qfl:0.0882| loss_bbox:0.1011| loss_dfl:0.1398| 
INFO:root:val|Epoch20/70|Iter81(10/29)| lr:1.40e-01| loss_qfl:0.0168| loss_bbox:0.1126| loss_dfl:0.1387| 
INFO:root:val|Epoch20/70|Iter81(20/29)| lr:1.40e-01| loss_qfl:0.0182| loss_bbox:0.0624| loss_dfl:0.1439| 
INFO:root:train|Epoch21/70|Iter81(0/4)| lr:1.40e-01| loss_qfl:0.0139| loss_bbox:0.0828| loss_dfl:0.1321| 
INFO:root:train|Epoch22/70|Iter85(0/4)| lr:1.40e-01| loss_qfl:0.0236| loss_bbox:0.0754| loss_dfl:0.1340| 
INFO:root:train|Epoch23/70|Iter89(0/4)| lr:1.40e-01| loss_qfl:0.0168| loss_bbox:0.0691| loss_dfl:0.1330| 
INFO:root:train|Epoch24/70|Iter93(0/4)| lr:1.40e-01| loss_qfl:0.0222| loss_bbox:0.0837| loss_dfl:0.1361| 
INFO:root:train|Epoch25/70|Iter97(0/4)| lr:1.40e-01| loss_qfl:0.0156| loss_bbox:0.0648| loss_dfl:0.1331| 
INFO:root:train|Epoch26/70|Iter101(0/4)| lr:1.40e-01| loss_qfl:0.0138| loss_bbox:0.0758| loss_dfl:0.1339| 
INFO:root:train|Epoch27/70|Iter105(0/4)| lr:1.40e-01| loss_qfl:0.0093| loss_bbox:0.0830| loss_dfl:0.1328| 
INFO:root:train|Epoch28/70|Iter109(0/4)| lr:1.40e-01| loss_qfl:0.0138| loss_bbox:0.0673| loss_dfl:0.1338| 
INFO:root:train|Epoch29/70|Iter113(0/4)| lr:1.40e-01| loss_qfl:0.0300| loss_bbox:0.0745| loss_dfl:0.1330| 
INFO:root:train|Epoch30/70|Iter117(0/4)| lr:1.40e-01| loss_qfl:0.0198| loss_bbox:0.0697| loss_dfl:0.1324| 
INFO:root:val|Epoch30/70|Iter121(0/29)| lr:1.40e-01| loss_qfl:0.0913| loss_bbox:0.0829| loss_dfl:0.1382| 
INFO:root:val|Epoch30/70|Iter121(10/29)| lr:1.40e-01| loss_qfl:0.0219| loss_bbox:0.0827| loss_dfl:0.1357| 
INFO:root:val|Epoch30/70|Iter121(20/29)| lr:1.40e-01| loss_qfl:0.0137| loss_bbox:0.0560| loss_dfl:0.1433| 
INFO:root:train|Epoch31/70|Iter121(0/4)| lr:1.40e-01| loss_qfl:0.0124| loss_bbox:0.0628| loss_dfl:0.1297| 
INFO:root:train|Epoch32/70|Iter125(0/4)| lr:1.40e-01| loss_qfl:0.0245| loss_bbox:0.0647| loss_dfl:0.1366| 
INFO:root:train|Epoch33/70|Iter129(0/4)| lr:1.40e-01| loss_qfl:0.0171| loss_bbox:0.0832| loss_dfl:0.1350| 
INFO:root:train|Epoch34/70|Iter133(0/4)| lr:1.40e-01| loss_qfl:0.0172| loss_bbox:0.0774| loss_dfl:0.1303| 
INFO:root:train|Epoch35/70|Iter137(0/4)| lr:1.40e-01| loss_qfl:0.0246| loss_bbox:0.0695| loss_dfl:0.1316| 
INFO:root:train|Epoch36/70|Iter141(0/4)| lr:1.40e-01| loss_qfl:0.0159| loss_bbox:0.0698| loss_dfl:0.1324| 
INFO:root:train|Epoch37/70|Iter145(0/4)| lr:1.40e-01| loss_qfl:0.0123| loss_bbox:0.0695| loss_dfl:0.1342| 
INFO:root:train|Epoch38/70|Iter149(0/4)| lr:1.40e-01| loss_qfl:0.0162| loss_bbox:0.0728| loss_dfl:0.1360| 
INFO:root:train|Epoch39/70|Iter153(0/4)| lr:1.40e-01| loss_qfl:0.0226| loss_bbox:0.0624| loss_dfl:0.1329| 
INFO:root:train|Epoch40/70|Iter157(0/4)| lr:1.40e-01| loss_qfl:0.0059| loss_bbox:0.0702| loss_dfl:0.1333| 
INFO:root:val|Epoch40/70|Iter161(0/29)| lr:1.40e-02| loss_qfl:0.0273| loss_bbox:0.0705| loss_dfl:0.1396| 
INFO:root:val|Epoch40/70|Iter161(10/29)| lr:1.40e-02| loss_qfl:0.0486| loss_bbox:0.0901| loss_dfl:0.1368| 
INFO:root:val|Epoch40/70|Iter161(20/29)| lr:1.40e-02| loss_qfl:0.0127| loss_bbox:0.0626| loss_dfl:0.1441| 
INFO:root:train|Epoch41/70|Iter161(0/4)| lr:1.40e-02| loss_qfl:0.0163| loss_bbox:0.0572| loss_dfl:0.1310| 
INFO:root:train|Epoch42/70|Iter165(0/4)| lr:1.40e-02| loss_qfl:0.0080| loss_bbox:0.0571| loss_dfl:0.1317| 
INFO:root:train|Epoch43/70|Iter169(0/4)| lr:1.40e-02| loss_qfl:0.0113| loss_bbox:0.0499| loss_dfl:0.1310| 
INFO:root:train|Epoch44/70|Iter173(0/4)| lr:1.40e-02| loss_qfl:0.0158| loss_bbox:0.0530| loss_dfl:0.1320| 
INFO:root:train|Epoch45/70|Iter177(0/4)| lr:1.40e-02| loss_qfl:0.0153| loss_bbox:0.0539| loss_dfl:0.1320| 
INFO:root:train|Epoch46/70|Iter181(0/4)| lr:1.40e-02| loss_qfl:0.0175| loss_bbox:0.0529| loss_dfl:0.1319| 
INFO:root:train|Epoch47/70|Iter185(0/4)| lr:1.40e-02| loss_qfl:0.0138| loss_bbox:0.0517| loss_dfl:0.1352| 
INFO:root:train|Epoch48/70|Iter189(0/4)| lr:1.40e-02| loss_qfl:0.0113| loss_bbox:0.0461| loss_dfl:0.1330| 
INFO:root:train|Epoch49/70|Iter193(0/4)| lr:1.40e-02| loss_qfl:0.0104| loss_bbox:0.0474| loss_dfl:0.1284| 
INFO:root:train|Epoch50/70|Iter197(0/4)| lr:1.40e-02| loss_qfl:0.0236| loss_bbox:0.0431| loss_dfl:0.1294| 
INFO:root:val|Epoch50/70|Iter201(0/29)| lr:1.40e-02| loss_qfl:0.0519| loss_bbox:0.0368| loss_dfl:0.1367| 
INFO:root:val|Epoch50/70|Iter201(10/29)| lr:1.40e-02| loss_qfl:0.0166| loss_bbox:0.0707| loss_dfl:0.1341| 
INFO:root:val|Epoch50/70|Iter201(20/29)| lr:1.40e-02| loss_qfl:0.0084| loss_bbox:0.0421| loss_dfl:0.1423| 
INFO:root:train|Epoch51/70|Iter201(0/4)| lr:1.40e-02| loss_qfl:0.0161| loss_bbox:0.0512| loss_dfl:0.1326| 
INFO:root:train|Epoch52/70|Iter205(0/4)| lr:1.40e-02| loss_qfl:0.0080| loss_bbox:0.0472| loss_dfl:0.1324| 
INFO:root:train|Epoch53/70|Iter209(0/4)| lr:1.40e-02| loss_qfl:0.0170| loss_bbox:0.0525| loss_dfl:0.1305| 
INFO:root:train|Epoch54/70|Iter213(0/4)| lr:1.40e-02| loss_qfl:0.0136| loss_bbox:0.0554| loss_dfl:0.1331| 
INFO:root:train|Epoch55/70|Iter217(0/4)| lr:1.40e-02| loss_qfl:0.0112| loss_bbox:0.0523| loss_dfl:0.1332| 
